gene,fragment ID,fragment start (aa),fragment end (aa),fragment center (aa),fragment length (aa),E = inhibitory effect (enrichment),sem(E),hydrophobicity_KyteDoolittle_classifier,instabIndex_Guruprasad_classifier,charge_Lehninger_classifier,frag_contains_alphaHelix,frag_contains_betaStrand,frag_contains_Turn,frag_centroid_fractional_position_classifier
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_148_297_+,50,99,74.5,50,-1.979342804,0.345732585,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_151_210_+,51,70,60.5,20,-1.109387546,0.065726237,hydrophilic,stable,negative,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_151_225_+,51,75,63,25,-1.865207967,0.151961904,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_151_240_+,51,80,65.5,30,0.138810507,0.263307236,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_151_300_+,51,100,75.5,50,-2.574595729,0.191537515,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_154_213_+,52,71,61.5,20,-2.587276298,0.247492899,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_154_228_+,52,76,64,25,-1.346879656,0.309260869,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_154_243_+,52,81,66.5,30,-7.315548623,1.19425563,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_154_303_+,52,101,76.5,50,-2.54987442,0.185345653,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_157_216_+,53,72,62.5,20,-4.284190461,0.475942768,hydrophobic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_157_231_+,53,77,65,25,-1.490114257,0.265120594,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_157_246_+,53,82,67.5,30,-5.974655649,1.293059657,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_157_306_+,53,102,77.5,50,-2.255906731,0.226039816,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_160_219_+,54,73,63.5,20,-3.493415973,0.658315576,hydrophobic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_160_225_+,54,75,64.5,22,-3.379371443,1.43601698,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_160_234_+,54,78,66,25,-1.081072646,0.334759009,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_160_249_+,54,83,68.5,30,-4.659584254,1.351062772,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_160_309_+,54,103,78.5,50,-2.003684086,0.01063129,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_163_222_+,55,74,64.5,20,-1.000649082,0.053957906,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_163_237_+,55,79,67,25,4.287828904,0.416364129,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_163_252_+,55,84,69.5,30,-3.449338497,0.742827715,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_163_312_+,55,104,79.5,50,-0.899289894,0.091729862,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_166_225_+,56,75,65.5,20,0.327646357,0.084128865,hydrophobic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_166_240_+,56,80,68,25,-1.129240951,0.386397708,hydrophobic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_166_255_+,56,85,70.5,30,-0.173186967,0.402281408,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_166_315_+,56,105,80.5,50,-1.312320614,0.383446082,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_169_228_+,57,76,66.5,20,-0.072705162,0.045437715,hydrophobic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_169_243_+,57,81,69,25,-5.05489798,0.924738123,hydrophobic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_169_258_+,57,86,71.5,30,-1.675204919,0.207570391,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_169_318_+,57,106,81.5,50,-2.078708661,0.159111943,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_172_231_+,58,77,67.5,20,-0.159553099,0.194497256,hydrophobic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_172_246_+,58,82,70,25,-3.660458546,0.772045243,hydrophobic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_172_261_+,58,87,72.5,30,-0.497353717,0.159531129,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_172_321_+,58,107,82.5,50,-3.321422075,0.401825357,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_175_234_+,59,78,68.5,20,0.074013264,0.190841747,hydrophobic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_175_249_+,59,83,71,25,-2.306624974,0.988731163,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_175_264_+,59,88,73.5,30,0.288652211,0.212133147,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_175_324_+,59,108,83.5,50,-2.283617162,0.148556132,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_178_237_+,60,79,69.5,20,0.310421579,0.102040181,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_178_252_+,60,84,72,25,-1.711271589,0.430149874,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_178_267_+,60,89,74.5,30,0.105602001,0.246022435,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_178_327_+,60,109,84.5,50,-2.091189345,0.16406958,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_181_240_+,61,80,70.5,20,0.107087478,0.13202848,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_181_255_+,61,85,73,25,0.017651645,0.17278713,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_181_270_+,61,90,75.5,30,-0.568175258,0.190695737,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_181_330_+,61,110,85.5,50,-2.485384043,0.015470967,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_184_243_+,62,81,71.5,20,0.138471812,0.230866326,hydrophilic,unstable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_184_258_+,62,86,74,25,0.264096848,0.175393335,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_184_273_+,62,91,76.5,30,-0.79384913,0.453672297,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_184_333_+,62,111,86.5,50,-1.279544897,0.100232698,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_187_246_+,63,82,72.5,20,0.433465933,0.203796684,hydrophilic,unstable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_187_261_+,63,87,75,25,0.544885636,0.161929572,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_187_276_+,63,92,77.5,30,0.405334262,0.148477323,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_187_336_+,63,112,87.5,50,-2.231436451,0.063404177,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_190_249_+,64,83,73.5,20,1.106348009,0.112779459,hydrophilic,unstable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_190_264_+,64,88,76,25,0.833100781,0.121625055,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_190_279_+,64,93,78.5,30,0.96099266,0.086475762,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_190_339_+,64,113,88.5,50,-1.751289323,0.061151838,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_193_252_+,65,84,74.5,20,0.927820312,0.082131982,hydrophilic,unstable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_193_267_+,65,89,77,25,0.931087602,0.158262619,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_193_282_+,65,94,79.5,30,0.329048103,0.115967169,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_193_342_+,65,114,89.5,50,-1.635918378,0.288889197,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_196_255_+,66,85,75.5,20,0.932043572,0.076265163,hydrophilic,unstable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_196_270_+,66,90,78,25,0.649352316,0.144716198,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_196_285_+,66,95,80.5,30,0.485855867,0.244920327,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_196_345_+,66,115,90.5,50,-1.430170414,0.249637756,hydrophilic,stable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_199_258_+,67,86,76.5,20,0.903270445,0.09202561,hydrophilic,unstable,neutral,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_199_273_+,67,91,79,25,0.443874508,0.064962776,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_199_288_+,67,96,81.5,30,0.314255822,0.107204992,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_199_306_+,67,102,84.5,36,-0.405888145,0.307998901,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_199_348_+,67,116,91.5,50,-1.936556345,0.226729429,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_202_261_+,68,87,77.5,20,0.974020645,0.082070316,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_202_276_+,68,92,80,25,0.387153742,0.168019043,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_202_291_+,68,97,82.5,30,-0.158219209,0.311174056,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_202_351_+,68,117,92.5,50,-2.919694285,0.262984766,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_205_264_+,69,88,78.5,20,0.018537999,0.291269677,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_205_279_+,69,93,81,25,0.225698898,0.147350328,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_205_294_+,69,98,83.5,30,-0.813527659,0.402094285,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_205_354_+,69,118,93.5,50,-3.495628083,1.02759474,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_208_267_+,70,89,79.5,20,0.382665701,0.138350569,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_208_273_+,70,91,80.5,22,0.217184763,0.259601105,hydrophilic,stable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_208_282_+,70,94,82,25,0.049387695,0.017094116,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_208_288_+,70,96,83,27,-0.829571144,0.466550463,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_208_297_+,70,99,84.5,30,-1.190638335,0.357815359,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_208_357_+,70,119,94.5,50,-3.131433204,0.203516577,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_211_270_+,71,90,80.5,20,0.014074888,0.084559682,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_211_285_+,71,95,83,25,-0.01460706,0.184141084,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_211_300_+,71,100,85.5,30,-0.129895979,0.223290823,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_211_360_+,71,120,95.5,50,-2.879276275,0.392864403,hydrophilic,unstable,positive,1,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_214_273_+,72,91,81.5,20,0.814177866,0.035619063,hydrophilic,stable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_214_288_+,72,96,84,25,0.62652648,0.308752542,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_214_303_+,72,101,86.5,30,0.407503853,0.292813907,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_214_363_+,72,121,96.5,50,-0.758880539,0.004382572,hydrophilic,stable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_217_276_+,73,92,82.5,20,0.58708753,0.064560274,hydrophilic,stable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_217_291_+,73,97,85,25,0.197414637,0.135506646,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_217_366_+,73,122,97.5,50,-2.998733082,0.560020312,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_220_279_+,74,93,83.5,20,0.24818062,0.115189896,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_220_288_+,74,96,85,23,0.285958972,0.483212974,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_220_294_+,74,98,86,25,-0.320674193,0.168662656,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_220_312_+,74,104,89,31,-1.062109938,0.584115042,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_220_369_+,74,123,98.5,50,-2.690725007,0.200219325,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_223_282_+,75,94,84.5,20,0.072410746,0.07079862,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_223_297_+,75,99,87,25,-0.706698165,0.07935514,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_223_303_+,75,101,88,27,-0.501325303,0.261698202,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_223_312_+,75,104,89.5,30,-0.965718316,0.402736563,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_223_372_+,75,124,99.5,50,-2.475760611,0.013021567,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_226_285_+,76,95,85.5,20,-0.188266036,0.158544426,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_226_300_+,76,100,88,25,-0.174683998,0.067630511,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_226_315_+,76,105,90.5,30,-1.841554453,0.335505761,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_226_375_+,76,125,100.5,50,-2.499522514,0.307789183,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_229_288_+,77,96,86.5,20,1.033033797,0.10428059,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_229_303_+,77,101,89,25,1.118309663,0.182581547,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_229_318_+,77,106,91.5,30,0.924920221,0.142169187,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_229_378_+,77,126,101.5,50,-0.261577073,0.199913424,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_232_291_+,78,97,87.5,20,-0.02485052,0.179085855,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_232_306_+,78,102,90,25,-0.253939024,0.118600709,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_232_321_+,78,107,92.5,30,-1.492500179,0.125672646,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_232_381_+,78,127,102.5,50,-2.666439987,0.558059239,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_235_294_+,79,98,88.5,20,-0.252632995,0.143526047,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_235_309_+,79,103,91,25,-0.108889324,0.124097327,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_235_324_+,79,108,93.5,30,-1.407299347,0.262087808,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_235_384_+,79,128,103.5,50,-2.240218896,0.314712787,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_238_297_+,80,99,89.5,20,-0.366308682,0.067060313,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_238_312_+,80,104,92,25,-0.537951593,0.369545335,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_238_327_+,80,109,94.5,30,-2.677513733,1.439469061,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_238_387_+,80,129,104.5,50,-1.754117995,0.379866798,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_241_300_+,81,100,90.5,20,-0.576232621,0.148118351,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_241_315_+,81,105,93,25,-1.024446481,0.319836835,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_241_330_+,81,110,95.5,30,-1.106756453,0.19999306,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_241_390_+,81,130,105.5,50,-1.571578538,0.016479766,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_244_303_+,82,101,91.5,20,0.341902283,0.042971345,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_244_318_+,82,106,94,25,-0.042856864,0.234509475,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_244_333_+,82,111,96.5,30,-0.586081326,0.111823383,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_244_393_+,82,131,106.5,50,-0.810719319,0.003986902,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_247_306_+,83,102,92.5,20,0.73699671,0.121679911,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_247_321_+,83,107,95,25,0.543064255,0.10115542,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_247_336_+,83,112,97.5,30,-0.141642638,0.077906455,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_247_396_+,83,132,107.5,50,-0.499696521,0.008476213,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_250_309_+,84,103,93.5,20,0.59717747,0.117870543,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_250_324_+,84,108,96,25,-0.192381042,0.077260696,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_250_339_+,84,113,98.5,30,-0.016201604,0.113069529,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_250_399_+,84,133,108.5,50,-0.982154535,0.093489676,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_253_312_+,85,104,94.5,20,-0.691809862,0.112296613,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_253_327_+,85,109,97,25,-1.492152526,0.078605184,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_253_342_+,85,114,99.5,30,-1.712075355,0.482849506,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_253_402_+,85,134,109.5,50,-1.921331851,0.109344106,hydrophilic,unstable,positive,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_256_315_+,86,105,95.5,20,-0.689400786,0.075819751,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_256_330_+,86,110,98,25,-0.618013622,0.228805432,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_256_345_+,86,115,100.5,30,-1.404873005,0.221188941,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_256_405_+,86,135,110.5,50,-2.119255953,0.078643834,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_259_318_+,87,106,96.5,20,-0.699207829,0.0602328,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_259_333_+,87,111,99,25,-0.591004486,0.304775686,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_259_348_+,87,116,101.5,30,-0.818622929,0.219736505,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_259_408_+,87,136,111.5,50,-1.380913841,0.087147047,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_262_321_+,88,107,97.5,20,-0.583820572,0.120240635,hydrophilic,stable,negative,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_262_336_+,88,112,100,25,-0.83801288,0.175175819,hydrophilic,stable,negative,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_262_351_+,88,117,102.5,30,-1.375253195,0.258103628,hydrophilic,stable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_262_411_+,88,137,112.5,50,-1.954652729,0.067439184,hydrophilic,unstable,neutral,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_265_324_+,89,108,98.5,20,-0.352054558,0.124542903,hydrophilic,stable,negative,0,1,0,central
ssb-coding-EcoliBL21DE3,ssb-coding-EcoliBL21DE3_265_339_+,89,113,101,25,-0.690942612,0.101311232,hydrophilic,stable,negative,0,1,0,central
